LFQ	89	133	0	75	4114	7090	6578	7227	5878	7908	5819	8808	7947	8353	7570	11216	10650	11130	13919	17729	14259	16019	21256	13902	27397	23997	23879	30689	27710	32270	49083	29560	55301	33990	69084	59501	64854	83633	76176	84304	142869	151979	181733	387095	659384	9956233	0	0	0
LFQ	90	20	0	99	4297	7198	7008	7435	5717	8208	5796	9102	8236	8427	7845	11582	10987	11165	14094	17809	14387	16492	21211	14292	27649	23765	23987	30824	27803	32655	49083	30450	55540	34432	69173	59581	63460	82396	77563	83309	143429	151429	180943	385795	653350	9958175	0	0	0
LFQ	91	1545	0	137	4403	7065	6748	7399	5636	8011	5763	8824	8262	8359	7859	11593	10697	11077	14011	17317	14188	16004	21638	13370	28027	23904	24089	31266	27485	31878	49221	30445	55812	34508	70438	59903	61955	83891	77834	82177	144641	150143	179344	387012	654057	9956012	12	0	0
LFQ	92	34	0	111	4301	7151	6758	7397	5750	8083	5536	8961	8207	8350	7779	11465	10479	11039	14164	17440	13758	16196	21591	13349	28238	24372	23923	31386	27344	32054	49452	30524	54791	34948	70100	59548	61281	83565	79594	80800	144958	148483	177538	384996	648568	9967312	0	0	0
LFQ	93	18	0	130	4325	7435	7026	7595	5922	8371	5901	9226	8294	8481	8036	11673	10792	11327	14582	17436	13949	16641	22339	13149	29044	24523	23884	32462	27252	31823	49362	31207	55831	35115	71378	60235	60183	85121	82073	81114	145726	148318	177025	387568	649943	9947449	0	0	0
LFQ	94	376	0	135	4541	7869	7471	7909	6128	8479	6180	9567	8730	8734	8406	12332	10999	11698	14966	17702	14215	17279	22572	13623	29818	24984	24537	32759	27693	33007	50158	32170	56594	35892	71732	60309	60176	85075	84025	81699	147027	149756	177622	389710	649589	9922574	0	0	0
LFQ	95	1527	0	179	4456	7622	6930	7607	5951	8248	5852	9107	8600	8688	8309	11813	10527	11568	14962	17326	14013	16586	22371	12995	29493	24436	24103	33556	27410	31817	49295	32245	55801	36471	70637	60810	58104	87048	81933	79465	148801	146905	174697	389842	642688	9943339	17	0	0
LFQ	96	22	0	161	4349	7445	7051	7646	5977	8220	5682	9209	8445	8516	7965	11467	10506	11526	14655	17212	13828	16569	21610	12490	29459	24359	24252	32874	26976	31487	49352	32182	55552	36737	69355	60005	57266	86935	81422	78214	149458	145401	172314	387032	636810	9963438	0	0	0
LFQ	97	22	0	152	4496	7819	7410	7668	6108	8563	5981	9396	8921	8827	8272	12120	10769	11786	15028	17499	14344	16818	22323	13209	29957	25412	24559	34544	27746	32179	49118	32937	56170	37547	70087	62305	57954	88789	80982	79753	152159	146392	174267	395288	641042	9922075	0	0	0
LFQ	98	22	0	181	4434	7514	7231	7553	5986	8268	5700	9284	8864	8658	8007	11507	10460	11761	14707	17248	14226	16491	21427	12764	29039	25206	24511	34556	27093	31495	47374	33279	55767	37841	67739	61381	57341	90891	78019	78741	152768	144072	171558	392269	631264	9951664	0	0	0
LFQ	99	520	0	160	4734	8200	7652	7860	6434	8624	6051	9596	9289	9138	8488	11921	10804	12391	15199	17706	15130	17525	22347	13466	29838	26220	25610	35808	27627	32369	48244	34441	56781	39750	67592	63705	58459	94401	77335	80657	156870	146009	174108	401271	633666	9899505	0	0	0
LFQ	100	213	0	167	4638	8194	7704	7925	6451	8630	6206	9751	9409	8959	8564	12089	10815	12675	15167	17634	15125	16939	21708	13762	29802	25779	25828	35741	27236	32512	47341	34777	56803	39771	67260	63041	57484	93765	76239	80067	155209	144582	173116	397341	628990	9915532	0	0	0
LFQ	101	29	0	196	4737	8329	7816	7560	6553	8487	5993	9664	9363	9057	8479	11693	10809	12636	15068	17931	15166	17055	21043	13432	29507	26144	26267	35886	27240	32145	46766	34918	56486	40968	65578	63803	57208	96860	73808	80191	159802	143603	172633	403122	625104	9909228	0	0	0
LFQ	102	36	0	175	4735	8218	7927	7624	6639	8638	5763	9692	9680	9104	8499	11454	10786	13212	14653	17933	15776	17245	21302	13848	29362	26504	26548	37342	27802	32732	45731	35796	56597	41908	64474	64315	57490	99635	72623	81067	160518	143776	173295	407098	625078	9893108	0	0	0
LFQ	103	7167	0	137	4866	8403	8116	7684	6920	8649	6165	9735	9855	9320	8670	11771	10999	13093	15150	18818	16218	17725	20999	14034	30121	26813	28221	38001	28613	32126	46689	37419	57595	44829	63352	64845	57487	104902	70966	82084	167784	142011	173682	415559	618577	9856818	0	0	0
LFQ	104	52	0	155	4651	8107	7861	7487	6792	8486	5892	9705	9495	9032	8454	11392	10876	13020	14788	18089	15876	17417	20188	13867	29438	26279	27943	36488	27876	31424	45960	38000	55987	44611	60478	63056	57446	103959	68864	79815	167378	137656	170347	411725	603650	9910076	6	0	0
LFQ	105	203	0	183	5132	8844	8500	8063	7489	8863	6458	10418	10363	9612	9279	12283	11340	14053	15430	19190	16572	18698	21043	14701	30515	27314	29745	37714	29857	32030	47577	39448	56720	47272	60803	64429	59459	107248	71235	82229	171846	140720	175498	419909	608474	9840318	0	0	0
LFQ	106	190	0	164	5009	8595	8268	7791	7256	8817	6181	9795	10161	9452	9060	11801	11050	13695	14831	18853	16215	17762	20299	14585	29941	26331	29983	36705	29876	30080	47319	40687	55281	48642	56816	62659	58725	107722	68311	80617	175248	135104	170857	419343	587895	9885991	0	0	0
LFQ	107	28	0	171	5034	8415	8234	7556	7316	8368	6170	9683	9748	9124	8609	11471	10669	13359	14797	18681	15828	17865	19337	13958	30213	25575	30551	35276	30312	27537	48012	41769	53362	51422	53072	61586	57550	110454	66258	78977	179111	130553	167741	424448	570748	9911956	0	0	0
LFQ	108	47	0	188	5039	8383	8020	7449	7265	8192	6095	9587	9707	9226	8387	11162	10786	13558	14496	18880	16136	17469	18404	13995	29690	25260	31079	34917	30996	26583	48070	42632	52892	52768	50903	60588	57164	113669	64407	77934	183765	126882	166479	428265	562107	9918119	0	0	0
LFQ	109	33	0	186	5226	8886	8238	7596	7618	8277	6373	9832	10120	9467	8979	11474	11121	13545	14910	19459	16356	17677	18721	14461	30021	25512	33011	35716	31288	26528	49263	44109	52357	55644	49818	60461	58268	116724	65213	79135	187443	126472	168211	437299	559090	9884238	0	0	0
LFQ	110	37	0	217	5073	8918	8409	7608	7827	8380	6147	9964	10231	9290	9209	11281	11161	13711	14846	19824	16805	18239	18036	14279	30072	25472	33793	35945	32556	25095	50058	45393	52246	58853	46700	59537	58210	120051	64725	78326	193639	124352	167724	444974	545469	9878492	0	0	0
LFQ	111	689	0	220	5419	9237	8420	7699	7971	8371	6398	9995	10557	9600	9158	11415	11361	14051	15038	19886	17026	18344	17879	14677	30366	25549	35677	34549	33128	24391	51251	47207	51225	60701	45077	58891	58857	123918	63018	78967	196734	122289	168102	448823	535603	9870189	0	0	0
LFQ	112	110	0	210	5510	9543	8827	8200	8311	8519	6548	10237	10727	9785	9455	11755	11512	14514	14753	20359	17035	18833	18140	14972	30908	25710	36815	33244	33148	24279	51475	47185	51296	61036	45146	58712	60179	124095	63218	78539	196443	122629	171772	446018	534942	9859963	0	0	0
LFQ	113	93	0	230	5645	9316	8819	8020	8240	8424	6733	10081	10759	9507	9494	11458	11702	15326	14565	20771	17397	18768	18325	14975	30486	26829	40444	31297	33557	25872	52421	48725	51813	61729	46054	58354	61363	128388	62104	80342	200276	122740	180560	448868	534239	9826237	0	0	0
LFQ	114	78	0	228	5516	9288	8493	7882	7928	8155	6690	9624	10709	9236	9217	11056	11553	15202	13608	20535	16605	18499	18366	14620	29926	26656	40497	29058	33588	25874	51604	47906	49842	60206	45849	57372	60719	126549	60507	79320	195331	120685	180730	435923	525124	9871551	0	0	0
LFQ	115	93	0	221	5539	9251	8583	7888	7966	8317	6781	9539	10775	9345	9547	10980	11562	15598	13580	20350	16248	18052	18460	14515	29185	27048	41538	27316	33500	26164	51220	47862	49096	59775	46157	56212	61322	126294	60204	80256	193710	119909	183289	432944	520585	9877652	0	0	0
LFQ	116	91	0	220	5513	9480	8497	7993	7855	8428	6923	9499	10738	9264	9534	10890	11597	15837	13517	20557	16298	18534	18433	14784	28935	27533	43375	25217	33263	26867	51826	48168	48643	58826	47101	55856	61889	126580	58953	80238	190992	121087	185694	425697	516643	9882963	0	0	0
LFQ	117	106	0	229	5842	9624	8770	8172	8127	8396	7179	9566	10973	9446	9814	10953	12166	16429	13322	21041	16045	18892	18512	15017	29006	27855	45455	23382	33807	27721	51997	48671	48397	58958	47606	55604	62576	128458	58689	81589	191270	121253	192357	424871	516787	9862113	0	0	0
LFQ	118	85	0	255	5625	9744	8688	8163	8189	8440	7163	9566	11008	9454	10077	11029	12338	16449	13299	20868	15780	18919	19071	15280	28694	28087	46121	22858	33834	28425	52335	49371	48244	58851	48082	55193	63471	128643	59006	82963	190000	121687	193992	421085	516953	9855818	0	0	0
LFQ	119	97	0	222	6103	10005	9184	8647	8213	8876	7605	9630	11290	9804	10088	11039	12463	17046	13078	21541	16096	19055	19521	15684	28067	29166	48329	21126	34173	29532	52410	50187	48523	58407	49873	55382	63724	131666	58597	86106	190395	122615	199912	419950	518204	9827762	0	0	0
LFQ	120	175	0	282	6166	10574	9501	8802	8595	9045	7835	10182	11771	9920	10640	11349	12715	17628	13589	21795	16448	19756	19786	16431	28738	29248	49690	20721	34580	29976	53048	50730	48888	59201	49461	55474	65214	131134	59358	86568	189280	123034	202787	418112	518353	9809019	0	0	0
LFQ	121	96	0	240	6213	10510	9474	8724	8669	9184	7996	9857	11616	9930	10616	11272	12893	17865	13647	21867	16171	19304	20199	16566	28399	30008	49280	20006	34554	30709	52519	50898	48115	58226	50752	55116	66440	130305	59302	87731	188873	123254	204530	415993	518981	9804991	0	0	0
LFQ	122	126	0	264	6493	10780	9654	9098	8863	9432	8258	10059	12031	10074	11136	11375	13649	17999	13789	22745	16502	19956	20728	17511	27927	30736	52132	19675	35422	32272	52836	53425	49154	59289	52061	55537	67846	133947	59155	91556	190500	124222	211351	418371	524676	9755451	0	0	0
LFQ	123	104	0	271	6422	10556	9458	8644	8424	9135	7975	9782	11867	9885	11081	10798	13516	17677	13529	21885	15776	19936	20966	17940	26172	30650	50727	18740	34997	33397	51200	54794	47546	55563	52915	53153	67036	132447	59088	95233	184256	121685	210118	411843	516331	9790593	0	0	0
LFQ	124	1628	0	258	6371	10467	9733	8860	8688	9385	8192	9620	11640	9991	11376	10822	13487	17287	13750	21287	15613	19723	21213	18665	25183	30709	49739	18539	34304	34338	50610	55033	46638	54224	53282	52495	66816	131599	59232	96599	179396	120948	208029	407746	509571	9807076	0	0	0
LFQ	125	3408	0	269	6403	10869	9743	8860	8649	9505	8127	10020	11789	9907	11376	10523	13835	17519	14350	21848	15713	19768	21448	19120	24474	31090	50842	18670	34214	35368	49449	56066	47996	53961	53943	51798	68407	131208	60444	99653	178529	120917	209690	408883	513603	9783804	0	0	0
LFQ	126	115	0	261	6379	10480	9484	8381	8454	9296	7991	9607	11508	9750	11400	9955	13993	16976	14163	21456	15172	19749	21512	19764	23091	31191	49510	18129	34040	36397	47399	58215	46153	51403	55087	50330	68798	128505	60118	102724	172827	118629	211027	403348	508119	9810825	12	0	0
LFQ	127	1881	0	317	6348	10587	9321	8562	8514	9411	8028	9373	11532	9743	11520	9711	14259	16608	14237	22014	14884	19811	21758	20618	22313	31328	48995	17816	33667	37360	45843	59793	45905	49471	56207	49386	69383	128680	60199	105294	168434	118005	211481	402295	503683	9812629	30	0	0
LFQ	128	125	0	282	6596	10815	9638	8550	8771	9407	8221	9766	12065	9714	12080	9553	14659	17100	15142	22120	15262	20333	22373	21417	22005	33026	49615	18660	34014	39136	46524	63494	46345	49719	57799	50463	72582	129452	62145	108700	169567	121721	216273	409393	509549	9758441	25	0	0
LFQ	129	27134	0	291	6725	10953	9544	8646	8723	9603	8344	9648	11674	9916	11900	9487	14602	16642	15211	21787	14833	20504	21873	21753	21389	33035	48083	18733	33975	39850	44923	62861	44604	49103	57426	50134	71899	125839	61964	108773	164507	118576	212911	399019	499955	9770720	0	0	0
LFQ	130	155	0	286	6971	11195	9728	8876	8776	9971	8570	9871	12046	9809	12507	9720	14998	17121	15403	22249	15259	20926	22387	22476	22093	34138	48606	19612	34908	40825	45121	65086	45022	49723	59039	51325	74957	126029	64503	111290	166157	122439	217433	405158	502371	9747359	849	0	0
LFQ	131	612	0	282	6818	11346	9883	8883	8846	9912	8701	9866	11924	9989	12567	9607	15252	17055	15668	22117	14751	21041	22337	22224	21572	33970	47623	19269	34755	41159	44673	65500	43992	49910	58385	50981	74673	123754	64625	110511	164267	121621	215679	400096	500958	9761146	0	0	0
LFQ	132	10125	0	292	6997	11389	10249	8871	9072	9932	8881	9835	12136	9958	12654	9608	15348	17095	15915	22072	14926	21214	22174	22502	22141	34497	47446	20055	34948	41261	44022	65484	43772	50171	58456	51838	76008	122854	64674	110866	163883	122626	217046	400901	499750	9740192	0	0	0
LFQ	133	117	0	289	7077	11355	10204	8913	9067	10032	8997	9766	12305	9918	12813	9354	15690	17073	16795	22090	14852	21622	21855	22343	22551	35676	46286	20564	34968	42721	43241	67290	41338	51764	58524	53228	78135	119045	66814	110667	163820	124511	217910	401793	498808	9737074	194	0	0
LFQ	134	125	0	306	7185	11581	10366	8819	9018	10253	9205	9809	12651	9852	13136	9221	15751	16891	16719	21882	14873	21931	21264	22495	22643	36242	44379	21116	35147	43309	42230	68219	40180	51765	58670	54786	79357	115080	67805	109564	161849	125131	219014	397664	493445	9743839	0	0	0
LFQ	135	135	0	322	7166	11407	10099	8652	8904	10001	9329	9454	12625	9578	13054	8921	15911	16424	17325	21463	14155	21940	20781	22188	23164	36569	42451	21630	35356	43397	40783	69824	37896	51927	58030	55806	81403	109571	67714	108492	160747	123880	219673	395689	488128	9757873	0	0	0
LFQ	136	113	0	298	7181	11428	9909	8773	8869	9886	9402	9215	12484	9370	13237	8742	15867	16602	17263	21412	14115	22238	20275	22388	23899	36532	40540	22412	35422	43029	39689	70920	35223	52729	57872	56721	82636	105477	70110	106849	160011	124786	220759	392353	481771	9766051	0	0	0
LFQ	137	119	0	332	7301	11259	9898	8620	8953	9762	9506	9310	12343	9194	13233	8881	16273	16871	17366	21499	13897	22652	20475	22944	24485	35589	39947	23163	35705	43213	39925	72162	33983	52504	59387	57245	85271	102678	72150	106518	158851	126331	221905	391036	478865	9758206	0	0	0
LFQ	138	151	0	308	7380	11390	10281	8782	9082	9973	9561	9419	12742	9420	13347	8988	16616	17181	17733	21398	14118	22841	20574	23676	25895	35770	39781	23452	36403	43543	40285	73603	33279	52368	59965	57784	87595	100688	75737	106621	158172	128524	222553	392810	476282	9738354	0	0	0
LFQ	139	174	0	320	7539	11970	10356	9094	9171	10222	9709	9643	12748	9760	13732	9115	16604	17355	17369	21563	14006	22966	20644	23306	26042	35308	38825	23739	36519	43338	40630	72417	32466	52893	59763	58817	87427	99225	75593	105446	157570	128984	220785	387226	474942	9743857	9	0	0
LFQ	140	178	0	323	7778	12300	10929	9354	9817	10918	10023	10211	13494	9934	14052	9686	17450	18168	18352	22260	14732	23384	21614	23988	26842	35964	40284	24765	37270	44221	41898	73823	33384	54422	60424	59834	90019	100119	78456	106646	159350	131563	224236	394224	480846	9686293	0	0	0
LFQ	141	482	0	311	7679	12209	10825	9560	9565	10644	10272	9974	13396	9793	14284	9497	16987	18602	17583	22194	14664	23472	21444	24896	28144	33441	39755	25033	37840	43859	42430	75571	31746	53470	61456	60322	92629	97884	81161	107287	160790	133018	226582	392458	479792	9675501	30	0	0
LFQ	142	216	0	326	7898	12134	10876	9617	9571	10746	10314	9926	13074	9783	14344	9837	16829	18910	17086	22107	14647	23587	21501	25447	29324	31211	39301	25432	38755	43063	42084	77001	30349	53309	62432	60242	93587	94489	82623	105759	160137	132023	225499	390039	475336	9682604	0	0	0
LFQ	143	164	0	321	8029	12585	11238	9691	9806	10995	10332	10321	13277	10071	14192	10037	17212	19295	16712	22251	14970	23661	21898	26346	30295	30438	39238	25901	38796	42978	42849	77378	29482	52481	63274	60498	95177	92787	85198	105756	160039	131868	226574	388924	474097	9652170	5722	12550	0
LFQ	144	154	0	353	7623	12000	10611	9375	9310	10744	9867	10008	12903	9417	13654	9699	16994	19263	16326	21268	14534	23379	21706	26399	30986	28513	37741	26416	38503	41674	43105	77154	27532	51278	63408	60249	96511	88951	88270	103697	156014	134162	223578	386448	461627	9682308	5769	12871	0
LFQ	145	10651	0	328	8125	12548	11169	10102	9880	11094	10473	10608	13339	10100	14368	10441	17727	20148	16554	22285	15273	24037	22683	27924	33560	27798	38554	27770	39841	41492	44343	79659	27672	52254	65160	61572	100829	87338	93153	104350	159038	136886	225829	391072	468524	9594489	11558	24119	0
LFQ	146	7871	0	341	8296	12993	11858	10213	10183	11782	10851	10931	13792	10182	14969	10804	18222	20705	16612	22639	15293	24783	23087	28593	34105	27422	38740	28984	40962	42309	45704	80578	27731	52993	65767	62537	102805	86949	96027	105015	159853	139326	225819	394319	467722	9563876	11483	24697	0
LFQ	147	154	0	326	8100	12297	10798	9463	9661	10794	10152	10342	12672	9530	13931	10157	17579	19686	15808	21074	15134	23924	22494	28055	33818	26212	36303	28193	39811	40106	46445	76312	26100	50749	66272	61850	102286	82221	101830	101320	149897	143698	220076	387448	449109	9582928	40703	48817	0
LFQ	148	191	0	363	8553	13077	11739	10446	10050	11415	10949	10954	13201	10002	14559	10846	18415	20384	16854	21579	15589	24664	23052	28552	34729	27407	36324	29245	40549	40791	48393	76687	27402	51989	65926	63502	104238	82751	104110	100378	149831	148007	219514	391959	449615	9521821	46341	61338	0
LFQ	149	168	0	341	8315	13073	11834	10314	10215	11544	10868	11025	13079	10055	14715	10798	18982	20100	17214	21044	15732	24897	23476	28300	34761	28713	36174	29922	40018	40800	50400	74871	27876	51902	66328	63436	105664	81621	110600	99895	144070	155340	212990	399461	444827	9492327	53244	69960	0
LFQ	150	190	0	352	8570	12952	11729	10375	9971	11333	10908	10877	12692	10041	14897	10854	18929	19478	17650	20656	15847	24812	23072	28207	34401	30496	35078	30140	39351	40666	52647	72031	28648	51410	66025	64319	106337	80276	116196	99423	137913	162929	209298	400365	436305	9457811	63556	92766	0
# Mismatches per cycle and quality. Use `grep ^MPC | cut -f 2-` to extract this part.
# Columns correspond to qualities, rows to cycles. First column is the cycle number, second
# is the number of N's and the rest is the number of mismatches
MPC	1	1	0	0	29	888	790	538	539	310	337	318	253	271	208	159	114	191	131	186	89	134	97	89	104	83	90	56	50	119	49	174	81	113	99	154	293	465	14576	516	0	0	0	0	0	0	0	0	0
MPC	2	0	0	0	0	617	723	664	365	423	434	261	224	281	189	169	153	151	141	161	111	78	105	103	29	71	69	49	55	83	48	42	50	62	121	63	121	109	306	391	12811	0	0	0	0	0	0	0	0
MPC	3	0	0	0	0	570	715	634	338	443	419	258	222	314	192	154	141	146	152	134	107	82	120	91	43	80	71	46	74	75	38	72	45	66	105	52	117	98	321	360	12255	0	0	0	0	0	0	0	0
MPC	4	1	0	0	0	562	696	629	315	419	379	276	225	289	171	159	155	190	176	133	111	84	104	100	30	66	51	42	73	67	44	61	46	53	97	47	111	115	348	343	11810	0	0	0	0	0	0	0	0
MPC	5	26	0	0	0	534	623	603	301	346	403	227	191	240	197	158	123	151	167	127	101	71	101	99	28	65	80	47	66	77	47	45	35	62	92	47	97	98	323	329	11501	0	0	0	0	0	0	0	0
MPC	6	344	0	0	0	581	683	646	304	405	420	285	188	284	185	149	161	155	147	143	110	111	118	86	51	79	77	51	89	80	41	66	44	63	91	34	124	102	298	334	12289	0	0	0	0	0	0	0	0
MPC	7	0	0	0	0	566	642	676	350	411	405	275	206	286	186	171	160	138	170	137	88	93	108	104	37	67	70	47	56	95	32	49	52	53	124	39	115	103	319	330	12011	0	0	0	0	0	0	0	0
MPC	8	265	0	0	0	623	680	642	341	400	453	262	238	280	213	178	181	146	157	144	107	119	100	130	40	83	86	51	81	87	40	46	44	61	117	46	107	94	293	325	12290	0	0	0	0	0	0	0	0
MPC	9	5634	0	0	9	529	747	547	467	378	307	249	307	223	207	210	146	205	136	111	118	92	104	76	62	79	46	49	39	104	48	82	33	101	31	85	69	73	75	166	136	425	1309	10766	0	0	0	0	0
MPC	10	1	0	0	12	568	752	554	463	406	371	270	272	226	198	205	125	222	125	124	126	80	89	75	64	69	54	59	41	94	50	64	37	76	33	86	60	88	73	135	136	473	1400	10891	0	0	0	0	0
MPC	11	18	0	0	314	773	793	528	506	356	381	312	311	204	224	236	133	220	120	107	123	87	118	58	65	80	64	45	36	87	59	83	37	100	32	102	76	64	89	185	125	462	1382	10843	0	0	0	0	0
MPC	12	0	0	0	8	585	799	570	492	378	394	262	291	213	213	217	128	208	125	126	119	79	113	80	56	74	58	63	50	98	47	84	25	94	51	100	69	79	69	141	119	457	1345	10654	0	0	0	0	0
MPC	13	2	0	0	9	555	782	597	504	406	356	305	321	254	212	193	124	219	154	102	117	103	104	75	72	73	74	56	43	101	59	65	34	89	44	96	67	98	98	167	134	511	1518	10670	0	0	0	0	0
MPC	14	3	0	0	14	616	833	589	524	453	361	274	341	223	214	230	161	224	146	133	136	95	128	66	51	101	65	52	34	105	73	80	29	95	44	103	59	90	73	130	126	482	1442	10505	0	0	0	0	0
MPC	15	0	0	0	12	634	800	624	532	414	345	315	334	236	257	213	148	201	122	123	113	95	110	79	70	89	72	52	47	112	58	76	41	78	38	108	73	88	97	144	118	451	1359	10611	0	0	0	0	0
MPC	16	0	0	0	1	924	1418	968	767	568	569	417	308	347	227	205	213	128	161	116	120	120	67	108	63	69	70	67	61	57	47	61	61	67	47	78	81	84	83	104	118	139	186	207	406	691	11010	0	0
MPC	17	5	0	0	0	930	1383	932	797	533	530	391	259	325	225	188	191	133	143	129	104	73	50	94	66	77	65	73	55	44	38	47	67	61	38	65	94	68	91	108	102	146	196	253	439	725	10853	0	0
MPC	18	21527	0	0	0	977	1447	970	764	575	583	445	312	357	232	197	211	133	144	111	101	90	67	105	82	71	64	68	53	59	31	42	75	61	52	58	81	82	104	122	118	137	196	233	427	673	11120	0	0
MPC	19	3214	0	0	52	1082	1482	1028	853	545	555	405	321	356	227	204	197	117	163	103	114	111	65	73	69	77	74	55	62	66	49	43	71	66	50	73	84	74	92	111	138	129	200	228	424	712	11093	0	0
MPC	20	15	0	0	0	996	1496	1006	893	628	625	445	335	416	201	201	196	138	173	133	117	117	80	111	66	83	71	67	51	55	41	40	64	57	57	62	78	64	102	122	130	134	220	245	427	741	10978	0	0
MPC	21	2	0	0	0	984	1491	1074	862	620	576	439	333	388	232	213	197	137	165	119	108	125	82	98	62	69	75	71	58	56	36	57	73	60	52	49	77	67	92	120	123	121	180	233	406	678	11075	0	0
MPC	22	3	0	0	0	1038	1560	1037	823	629	644	455	324	364	237	217	187	143	181	122	114	97	76	93	67	73	62	81	55	55	49	54	61	63	43	70	62	84	87	110	119	140	187	227	434	710	11043	0	0
MPC	23	3	0	0	0	1030	1522	1017	872	586	648	442	318	354	266	192	231	131	158	120	112	96	88	101	74	71	68	65	49	66	42	41	75	52	48	57	83	76	91	130	138	134	198	234	399	759	10956	0	0
MPC	24	1	0	0	0	1024	1585	1119	959	601	620	423	343	418	236	218	238	138	193	111	132	137	67	107	79	69	66	59	56	61	49	54	68	56	47	73	90	59	102	96	115	151	216	254	416	684	11000	0	0
MPC	25	102	0	0	0	998	1549	1056	895	586	662	458	338	395	220	248	226	145	203	116	107	105	89	113	55	73	71	72	57	66	41	58	69	68	48	71	88	84	85	120	105	144	206	208	404	673	11017	0	0
MPC	26	3321	0	0	25	1175	1546	1091	917	633	653	438	358	416	255	218	264	142	185	145	115	108	78	102	69	77	73	61	61	66	57	45	76	67	38	57	77	77	98	100	103	158	185	259	384	696	10798	0	0
MPC	27	10338	0	0	53	1168	1610	1139	939	630	634	435	351	401	271	238	232	129	198	129	106	113	63	96	85	79	65	58	69	63	58	47	62	67	49	59	90	74	104	107	107	131	197	231	405	700	10855	0	0
MPC	28	18	0	0	0	1063	1629	1164	926	650	712	468	390	407	303	217	239	145	198	142	131	122	97	110	61	71	64	60	60	77	45	49	62	76	57	58	81	75	95	97	124	138	188	228	422	736	10956	0	0
MPC	29	0	0	0	0	1106	1698	1068	993	656	733	502	389	399	245	222	268	153	195	144	137	110	96	103	70	93	67	73	70	51	47	47	63	66	45	77	86	57	119	117	120	144	212	266	420	713	10948	0	0
MPC	30	44	0	0	1	1094	1637	1115	899	654	695	458	367	416	263	236	237	122	198	135	131	113	87	116	85	71	93	67	53	76	40	39	73	72	48	59	67	77	106	111	135	154	182	242	426	720	11029	0	0
MPC	31	1949	0	0	30	1154	1679	1182	946	617	693	441	373	411	272	263	272	163	193	130	132	131	87	92	89	76	83	69	66	65	55	59	72	73	56	58	90	87	100	116	119	133	229	233	449	711	11028	5	0
MPC	32	81	0	0	0	1159	1685	1167	941	650	725	489	413	395	274	233	247	171	189	119	122	120	87	132	75	77	83	91	50	68	45	63	75	71	39	72	106	73	111	124	114	149	197	216	406	742	11097	0	0
MPC	33	27558	0	0	0	1047	1601	1099	936	625	657	434	365	369	269	197	278	179	196	117	110	134	82	92	68	68	82	68	66	60	54	58	56	64	57	58	71	71	117	121	126	132	209	216	384	703	11047	0	0
MPC	34	1531	0	0	0	1149	1662	1244	992	666	725	482	406	426	250	242	264	160	219	154	137	143	93	119	62	71	82	86	66	61	46	59	74	68	64	75	83	80	105	123	114	132	200	251	443	700	11014	0	0
MPC	35	1	0	0	0	1169	1738	1301	971	664	738	489	440	388	276	256	232	173	193	139	125	124	113	112	101	88	77	73	54	83	56	54	75	55	51	73	73	100	106	103	123	128	183	237	420	747	10947	0	0
MPC	36	10714	0	0	40	1246	1654	1206	977	619	694	437	400	398	264	213	248	151	180	141	133	109	94	117	90	90	81	75	73	73	62	72	81	87	84	63	97	86	107	119	140	140	205	224	441	753	10818	9	0
MPC	37	2	0	0	0	1169	1683	1101	991	648	745	452	411	398	274	233	229	138	229	160	109	125	106	100	70	70	64	72	74	62	61	45	72	57	58	59	81	62	96	125	110	128	195	224	441	697	10953	0	0
MPC	38	9556	0	0	0	1069	1653	1175	934	591	686	458	439	344	250	224	256	169	198	118	132	125	77	79	82	72	60	68	53	66	52	41	64	64	44	59	88	74	66	115	151	139	202	220	416	745	10701	0	0
MPC	39	1	0	0	0	1148	1751	1201	938	663	788	450	437	429	288	218	244	155	189	125	128	99	86	77	79	83	77	47	59	67	61	62	66	70	50	59	82	67	80	95	119	121	204	214	411	701	10846	0	0
MPC	40	8	0	0	0	1151	1750	1153	974	648	773	474	480	391	318	217	225	164	214	120	129	121	88	103	76	77	69	59	63	59	50	66	74	71	79	51	89	56	91	108	107	120	184	216	433	693	10974	0	0
MPC	41	0	0	0	0	1142	1734	1159	956	619	734	463	423	330	294	221	241	154	205	133	119	108	78	108	78	68	64	63	79	61	62	58	83	65	46	66	87	74	75	99	116	123	191	234	419	709	11033	0	0
MPC	42	9	0	0	0	1084	1617	1245	948	618	775	412	421	402	267	218	258	149	188	133	136	99	83	108	87	55	79	74	64	69	63	66	71	78	50	79	74	75	97	97	125	111	202	249	373	703	10849	0	0
MPC	43	5756	0	0	74	1358	1797	1286	969	669	725	482	417	381	260	222	252	178	193	139	115	101	81	84	76	67	67	63	62	72	55	65	75	59	64	47	82	76	90	102	122	139	177	227	416	675	10690	0	0
MPC	44	0	0	0	0	1233	1848	1251	1043	630	807	482	449	414	290	252	285	158	202	147	124	127	100	112	94	79	95	63	74	66	60	56	73	68	60	60	85	72	79	96	124	123	189	242	402	697	10839	0	0
MPC	45	0	0	0	0	1109	1673	1121	948	600	687	429	421	370	282	205	233	146	170	135	130	111	84	92	76	68	72	69	72	55	54	64	66	61	48	68	88	77	97	91	122	127	187	218	402	700	11128	0	0
